lake,year,obs_epi,obs_hypo,obs_mixed
nhdhr_143249221,2002,0,0,0
nhdhr_143249221,2003,0,0,0
nhdhr_143249221,2004,0,0,0
nhdhr_143249221,2005,0,0,0
nhdhr_143249221,2006,0,0,0
nhdhr_143249221,2007,0,0,0
nhdhr_143249221,2008,0,0,0
nhdhr_143249221,2009,0,0,0
nhdhr_143249221,2010,0,0,0
nhdhr_143249221,2011,0,0,0
nhdhr_143249221,2012,0,0,0
nhdhr_143249221,2013,0,0,0
nhdhr_143249221,2014,0,0,0
nhdhr_143249221,2015,0,0,0
nhdhr_143249221,2016,0,0,0
nhdhr_143249221,2017,0,0,0
nhdhr_143249221,2018,0,0,0
nhdhr_143249221,2019,0,0,0
nhdhr_143249294,1979,0,0,0
nhdhr_143249294,1980,0,0,0
nhdhr_143249294,1981,0,0,0
nhdhr_143249294,1982,0,0,0
nhdhr_143249294,1983,0,0,0
nhdhr_143249294,1984,0,0,0
nhdhr_143249294,1985,0,0,0
nhdhr_143249294,1986,0,0,0
nhdhr_143249294,1987,0,0,0
nhdhr_143249294,1988,2,2,0
nhdhr_143249294,1989,3,3,1
nhdhr_143249294,1990,4,4,0
nhdhr_143249294,1991,4,4,0
nhdhr_143249294,1992,0,0,0
nhdhr_143249294,1993,0,0,0
nhdhr_143249294,1994,0,0,0
nhdhr_143249294,1995,0,0,0
nhdhr_143249294,1996,2,2,0
nhdhr_143249294,1997,0,0,1
nhdhr_143249294,1998,0,0,0
nhdhr_143249294,1999,0,0,0
nhdhr_143249294,2000,0,0,0
nhdhr_143249294,2001,0,0,0
nhdhr_143249294,2002,0,0,0
nhdhr_143249294,2003,1,1,0
nhdhr_143249294,2004,0,0,0
nhdhr_143249294,2005,0,0,0
nhdhr_143249294,2006,0,0,0
nhdhr_143249294,2007,2,2,0
nhdhr_143249294,2008,0,0,0
nhdhr_143249294,2009,0,0,0
nhdhr_143249294,2010,0,0,0
nhdhr_143249294,2011,0,0,0
nhdhr_143249294,2012,1,1,0
nhdhr_143249294,2013,0,0,0
nhdhr_143249294,2014,0,0,0
nhdhr_143249294,2015,0,0,0
nhdhr_143249294,2016,0,0,0
nhdhr_143249294,2017,1,1,0
nhdhr_143249294,2018,0,0,0
nhdhr_143249294,2019,0,0,0
nhdhr_143249464,1979,0,0,0
nhdhr_143249464,1980,0,0,0
nhdhr_143249464,1981,0,0,0
nhdhr_143249464,1982,0,0,0
nhdhr_143249464,1983,0,0,0
nhdhr_143249464,1984,0,0,0
nhdhr_143249464,1985,0,0,0
nhdhr_143249464,1986,0,0,0
nhdhr_143249464,1987,0,0,0
nhdhr_143249464,1988,0,0,0
nhdhr_143249464,1989,0,0,0
nhdhr_143249464,1990,0,0,0
nhdhr_143249464,1991,0,0,0
nhdhr_143249464,1992,0,0,0
nhdhr_143249464,1993,0,0,0
nhdhr_143249464,1994,0,0,0
nhdhr_143249464,1995,0,0,0
nhdhr_143249464,1996,2,2,0
nhdhr_143249464,1997,0,0,1
nhdhr_143249464,1998,0,0,0
nhdhr_143249464,1999,0,0,0
nhdhr_143249464,2000,1,1,0
nhdhr_143249464,2001,0,0,0
nhdhr_143249464,2002,0,0,0
nhdhr_143249464,2003,0,0,0
nhdhr_143249464,2004,0,0,0
nhdhr_143249464,2005,0,0,0
nhdhr_143249464,2006,0,0,0
nhdhr_143249464,2007,0,0,0
nhdhr_143249464,2008,0,0,0
nhdhr_143249464,2009,0,0,0
nhdhr_143249464,2010,0,0,0
nhdhr_143249464,2011,0,0,0
nhdhr_143249464,2012,0,0,0
nhdhr_143249464,2013,0,0,0
nhdhr_143249464,2014,0,0,0
nhdhr_143249464,2015,0,0,0
nhdhr_143249464,2016,3,3,0
nhdhr_143249464,2017,3,3,0
nhdhr_143249464,2018,0,0,0
nhdhr_143249464,2019,0,0,0
nhdhr_143249470,1979,0,0,0
nhdhr_143249470,1980,0,0,0
nhdhr_143249470,1981,0,0,0
nhdhr_143249470,1982,0,0,0
nhdhr_143249470,1983,0,0,0
nhdhr_143249470,1984,0,0,0
nhdhr_143249470,1985,0,0,0
nhdhr_143249470,1986,0,0,0
nhdhr_143249470,1987,0,0,0
nhdhr_143249470,1988,0,0,0
nhdhr_143249470,1989,0,0,0
nhdhr_143249470,1990,0,0,0
nhdhr_143249470,1991,0,0,0
nhdhr_143249470,1992,0,0,0
nhdhr_143249470,1993,0,0,0
nhdhr_143249470,1994,0,0,0
nhdhr_143249470,1995,0,0,0
nhdhr_143249470,1996,0,0,0
nhdhr_143249470,1997,0,0,0
nhdhr_143249470,1998,0,0,0
nhdhr_143249470,1999,0,0,0
nhdhr_143249470,2000,0,0,0
nhdhr_143249470,2001,0,0,0
nhdhr_143249470,2002,0,0,0
nhdhr_143249470,2003,0,0,0
nhdhr_143249470,2004,0,0,0
nhdhr_143249470,2005,0,0,0
nhdhr_143249470,2006,0,0,0
nhdhr_143249470,2007,0,0,0
nhdhr_143249470,2008,0,0,0
nhdhr_143249470,2009,0,0,0
nhdhr_143249470,2010,0,0,0
nhdhr_143249470,2011,0,0,0
nhdhr_143249470,2012,0,0,0
nhdhr_143249470,2013,0,0,0
nhdhr_143249470,2014,0,0,0
nhdhr_143249470,2015,0,0,0
nhdhr_143249470,2016,0,0,0
nhdhr_143249470,2017,6,6,0
nhdhr_143249470,2018,7,7,0
nhdhr_143249470,2019,12,12,0
nhdhr_143249522,1979,0,0,0
nhdhr_143249522,1980,0,0,0
nhdhr_143249522,1981,0,0,0
nhdhr_143249522,1982,0,0,0
nhdhr_143249522,1983,0,0,0
nhdhr_143249522,1984,0,0,0
nhdhr_143249522,1985,0,0,0
nhdhr_143249522,1986,0,0,0
nhdhr_143249522,1987,0,0,0
nhdhr_143249522,1988,0,0,0
nhdhr_143249522,1989,0,0,0
nhdhr_143249522,1990,0,0,0
nhdhr_143249522,1991,0,0,0
nhdhr_143249522,1992,0,0,0
nhdhr_143249522,1993,0,0,0
nhdhr_143249522,1994,0,0,0
nhdhr_143249522,1995,0,0,0
nhdhr_143249522,1996,0,0,0
nhdhr_143249522,1997,0,0,0
nhdhr_143249522,1998,0,0,0
nhdhr_143249522,1999,1,1,0
nhdhr_143249522,2000,0,0,0
nhdhr_143249522,2001,0,0,0
nhdhr_143249522,2002,0,0,0
nhdhr_143249522,2003,2,2,0
nhdhr_143249522,2004,1,1,1
nhdhr_143249522,2005,2,2,0
nhdhr_143249522,2006,3,3,0
nhdhr_143249522,2007,4,4,0
nhdhr_143249522,2008,4,4,0
nhdhr_143249522,2009,0,0,0
nhdhr_143249522,2010,0,0,0
nhdhr_143249522,2011,3,3,0
nhdhr_143249522,2012,3,3,0
nhdhr_143249522,2013,3,3,1
nhdhr_143249522,2014,4,4,0
nhdhr_143249522,2015,4,4,0
nhdhr_143249522,2016,4,4,0
nhdhr_143249522,2017,4,4,0
nhdhr_143249522,2018,4,4,0
nhdhr_143249522,2019,4,4,0
nhdhr_143249640,1979,0,0,0
nhdhr_143249640,1980,0,0,0
nhdhr_143249640,1981,0,0,0
nhdhr_143249640,1982,0,0,0
nhdhr_143249640,1983,0,0,0
nhdhr_143249640,1984,0,0,0
nhdhr_143249640,1985,0,0,0
nhdhr_143249640,1986,0,0,0
nhdhr_143249640,1987,0,0,0
nhdhr_143249640,1988,0,0,0
nhdhr_143249640,1989,0,0,0
nhdhr_143249640,1990,0,0,0
nhdhr_143249640,1991,0,0,0
nhdhr_143249640,1992,0,0,0
nhdhr_143249640,1993,0,0,0
nhdhr_143249640,1994,0,0,0
nhdhr_143249640,1995,0,0,0
nhdhr_143249640,1996,0,0,0
nhdhr_143249640,1997,0,0,0
nhdhr_143249640,1998,0,0,0
nhdhr_143249640,1999,0,0,0
nhdhr_143249640,2000,0,0,0
nhdhr_143249640,2001,0,0,0
nhdhr_143249640,2002,0,0,0
nhdhr_143249640,2003,0,0,0
nhdhr_143249640,2004,0,0,0
nhdhr_143249640,2005,5,5,1
nhdhr_143249640,2006,4,4,2
nhdhr_143249640,2007,3,3,2
nhdhr_143249640,2008,2,2,0
nhdhr_143249640,2009,5,5,0
nhdhr_143249640,2010,4,4,0
nhdhr_143249640,2011,3,3,0
nhdhr_143249640,2012,3,3,0
nhdhr_143249640,2013,3,3,0
nhdhr_143249640,2014,0,0,0
nhdhr_143249640,2015,6,6,0
nhdhr_143249640,2016,11,11,0
nhdhr_143249640,2017,4,4,1
nhdhr_143249640,2018,3,3,0
nhdhr_143249640,2019,1,1,0
nhdhr_143250015,1979,0,0,0
nhdhr_143250015,1980,0,0,0
nhdhr_143250015,1981,0,0,0
nhdhr_143250015,1982,0,0,0
nhdhr_143250015,1983,0,0,0
nhdhr_143250015,1984,0,0,0
nhdhr_143250015,1985,0,0,0
nhdhr_143250015,1986,0,0,0
nhdhr_143250015,1987,0,0,0
nhdhr_143250015,1988,0,0,0
nhdhr_143250015,1989,0,0,0
nhdhr_143250015,1990,0,0,0
nhdhr_143250015,1991,0,0,0
nhdhr_143250015,1992,0,0,0
nhdhr_143250015,1993,0,0,0
nhdhr_143250015,1994,0,0,0
nhdhr_143250015,1995,0,0,0
nhdhr_143250015,1996,0,0,0
nhdhr_143250015,1997,0,0,0
nhdhr_143250015,1998,0,0,0
nhdhr_143250015,1999,0,0,0
nhdhr_143250015,2000,0,0,0
nhdhr_143250015,2001,1,1,0
nhdhr_143250015,2002,1,1,0
nhdhr_143250015,2003,0,0,0
nhdhr_143250015,2004,0,0,0
nhdhr_143250015,2005,0,0,0
nhdhr_143250015,2006,0,0,0
nhdhr_143250015,2007,1,1,0
nhdhr_143250015,2008,0,0,0
nhdhr_143250015,2009,0,0,0
nhdhr_143250015,2010,0,0,0
nhdhr_143250015,2011,0,0,0
nhdhr_143250015,2012,2,2,0
nhdhr_143250015,2013,0,0,0
nhdhr_143250015,2014,0,0,0
nhdhr_143250015,2015,0,0,0
nhdhr_143250015,2016,7,7,0
nhdhr_143250015,2017,15,15,1
nhdhr_143250015,2018,16,16,0
nhdhr_143250015,2019,5,5,0
nhdhr_145088870,1979,0,0,0
nhdhr_145088870,1980,0,0,0
nhdhr_145088870,1981,0,0,0
nhdhr_145088870,1982,0,0,0
nhdhr_145088870,1983,0,0,0
nhdhr_145088870,1984,0,0,0
nhdhr_145088870,1985,0,0,0
nhdhr_145088870,1986,0,0,0
nhdhr_145088870,1987,0,0,0
nhdhr_145088870,1988,0,0,0
nhdhr_145088870,1989,2,2,0
nhdhr_145088870,1990,0,0,0
nhdhr_145088870,1991,6,6,0
nhdhr_145088870,1992,3,3,0
nhdhr_145088870,1993,3,3,0
nhdhr_145088870,1994,3,3,0
nhdhr_145088870,1995,3,3,0
nhdhr_145088870,1996,0,0,0
nhdhr_145088870,1997,0,0,0
nhdhr_145088870,1998,0,0,0
nhdhr_145088870,1999,2,2,0
nhdhr_145088870,2000,0,0,0
nhdhr_145088870,2001,0,0,0
nhdhr_145088870,2002,3,3,2
nhdhr_145088870,2003,7,7,0
nhdhr_145088870,2004,4,4,1
nhdhr_145088870,2005,4,4,1
nhdhr_145088870,2006,4,4,1
nhdhr_145088870,2007,5,5,1
nhdhr_145088870,2008,5,5,2
nhdhr_145088870,2009,4,4,1
nhdhr_145088870,2010,5,5,0
nhdhr_145088870,2011,6,6,1
nhdhr_145088870,2012,8,8,0
nhdhr_145088870,2013,5,5,1
nhdhr_145088870,2014,5,5,0
nhdhr_145088870,2015,5,5,1
nhdhr_145088870,2016,3,3,1
nhdhr_145088870,2017,0,0,0
nhdhr_145088870,2018,0,0,0
nhdhr_145088870,2019,0,0,0
nhdhr_151949699,1979,0,0,0
nhdhr_151949699,1980,0,0,0
nhdhr_151949699,1981,0,0,0
nhdhr_151949699,1982,0,0,0
nhdhr_151949699,1983,0,0,0
nhdhr_151949699,1984,0,0,0
nhdhr_151949699,1985,0,0,0
nhdhr_151949699,1986,0,0,0
nhdhr_151949699,1987,0,0,0
nhdhr_151949699,1988,0,0,0
nhdhr_151949699,1989,0,0,0
nhdhr_151949699,1990,0,0,0
nhdhr_151949699,1991,0,0,0
nhdhr_151949699,1992,0,0,0
nhdhr_151949699,1993,0,0,0
nhdhr_151949699,1994,0,0,0
nhdhr_151949699,1995,0,0,0
nhdhr_151949699,1996,4,4,1
nhdhr_151949699,1997,0,0,0
nhdhr_151949699,1998,0,0,0
nhdhr_151949699,1999,0,0,0
nhdhr_151949699,2000,0,0,0
nhdhr_151949699,2001,0,0,0
nhdhr_151949699,2002,0,0,0
nhdhr_151949699,2003,0,0,0
nhdhr_151949699,2004,0,0,0
nhdhr_151949699,2005,0,0,0
nhdhr_151949699,2006,0,0,0
nhdhr_151949699,2007,0,0,0
nhdhr_151949699,2008,3,3,0
nhdhr_151949699,2009,2,2,1
nhdhr_151949699,2010,10,10,0
nhdhr_151949699,2011,8,8,2
nhdhr_151949699,2012,9,9,2
nhdhr_151949699,2013,11,11,3
nhdhr_151949699,2014,15,15,0
nhdhr_151949699,2015,16,16,0
nhdhr_151949699,2016,14,14,0
nhdhr_151949699,2017,17,17,0
nhdhr_151949699,2018,13,13,0
nhdhr_151949699,2019,8,8,0
nhdhr_151949888,1979,0,0,0
nhdhr_151949888,1980,0,0,0
nhdhr_151949888,1981,0,0,0
nhdhr_151949888,1982,0,0,0
nhdhr_151949888,1983,0,0,0
nhdhr_151949888,1984,0,0,0
nhdhr_151949888,1985,0,0,0
nhdhr_151949888,1986,0,0,0
nhdhr_151949888,1987,0,0,0
nhdhr_151949888,1988,0,0,0
nhdhr_151949888,1989,0,0,0
nhdhr_151949888,1990,1,1,0
nhdhr_151949888,1991,0,0,0
nhdhr_151949888,1992,0,0,0
nhdhr_151949888,1993,0,0,0
nhdhr_151949888,1994,0,0,0
nhdhr_151949888,1995,0,0,0
nhdhr_151949888,1996,0,0,0
nhdhr_151949888,1997,0,0,0
nhdhr_151949888,1998,0,0,0
nhdhr_151949888,1999,0,0,0
nhdhr_151949888,2000,0,0,0
nhdhr_151949888,2001,0,0,0
nhdhr_151949888,2002,0,0,0
nhdhr_151949888,2003,0,0,0
nhdhr_151949888,2004,0,0,0
nhdhr_151949888,2005,0,0,0
nhdhr_151949888,2006,0,0,0
nhdhr_151949888,2007,0,0,0
nhdhr_151949888,2008,4,4,1
nhdhr_151949888,2009,0,0,1
nhdhr_151949888,2010,9,9,1
nhdhr_151949888,2011,7,7,6
nhdhr_151949888,2012,7,7,2
nhdhr_151949888,2013,0,0,0
nhdhr_151949888,2014,6,6,0
nhdhr_151949888,2015,11,11,2
nhdhr_151949888,2016,8,8,2
nhdhr_151949888,2017,11,11,1
nhdhr_151949888,2018,11,11,0
nhdhr_151949888,2019,14,14,0
nhdhr_155442361,1979,0,0,0
nhdhr_155442361,1980,0,0,0
nhdhr_155442361,1981,0,0,0
nhdhr_155442361,1982,0,0,0
nhdhr_155442361,1983,0,0,0
nhdhr_155442361,1984,0,0,0
nhdhr_155442361,1985,0,0,0
nhdhr_155442361,1986,0,0,0
nhdhr_155442361,1987,0,0,0
nhdhr_155442361,1988,0,0,0
nhdhr_155442361,1989,0,0,0
nhdhr_155442361,1990,0,0,0
nhdhr_155442361,1991,0,0,0
nhdhr_155442361,1992,0,0,0
nhdhr_155442361,1993,0,0,0
nhdhr_155442361,1994,0,0,0
nhdhr_155442361,1995,0,0,0
nhdhr_155442361,1996,0,0,0
nhdhr_155442361,1997,0,0,0
nhdhr_155442361,1998,0,0,0
nhdhr_155442361,1999,0,0,0
nhdhr_155442361,2000,0,0,0
nhdhr_155442361,2001,1,1,0
nhdhr_155442361,2002,0,0,0
nhdhr_155442361,2003,0,0,0
nhdhr_155442361,2004,0,0,0
nhdhr_155442361,2005,1,1,0
nhdhr_155442361,2006,2,2,0
nhdhr_155442361,2007,8,8,0
nhdhr_155442361,2008,5,5,0
nhdhr_155442361,2009,6,6,0
nhdhr_155442361,2010,4,4,0
nhdhr_155442361,2011,2,2,0
nhdhr_155442361,2012,3,3,0
nhdhr_155442361,2013,3,3,0
nhdhr_155442361,2014,2,2,0
nhdhr_155442361,2015,3,3,0
nhdhr_155442361,2016,3,3,0
nhdhr_155442361,2017,3,3,0
nhdhr_155442361,2018,3,3,0
nhdhr_155442361,2019,2,2,0
nhdhr_155444180,1979,0,0,0
nhdhr_155444180,1980,0,0,0
nhdhr_155444180,1981,0,0,0
nhdhr_155444180,1982,0,0,0
nhdhr_155444180,1983,0,0,0
nhdhr_155444180,1984,0,0,0
nhdhr_155444180,1985,0,0,0
nhdhr_155444180,1986,0,0,0
nhdhr_155444180,1987,0,0,0
nhdhr_155444180,1988,0,0,0
nhdhr_155444180,1989,0,0,0
nhdhr_155444180,1990,0,0,0
nhdhr_155444180,1991,0,0,0
nhdhr_155444180,1992,5,5,0
nhdhr_155444180,1993,0,0,0
nhdhr_155444180,1994,0,0,0
nhdhr_155444180,1995,0,0,0
nhdhr_155444180,1996,0,0,0
nhdhr_155444180,1997,0,0,0
nhdhr_155444180,1998,0,0,0
nhdhr_155444180,1999,0,0,0
nhdhr_155444180,2000,0,0,0
nhdhr_155444180,2001,0,0,0
nhdhr_155444180,2002,0,0,0
nhdhr_155444180,2003,0,0,0
nhdhr_155444180,2004,6,6,0
nhdhr_155444180,2005,7,7,2
nhdhr_155444180,2006,5,5,0
nhdhr_155444180,2007,0,0,0
nhdhr_155444180,2008,0,0,0
nhdhr_155444180,2009,0,0,0
nhdhr_155444180,2010,0,0,0
nhdhr_155444180,2011,0,0,0
nhdhr_155444180,2012,0,0,0
nhdhr_155444180,2013,0,0,0
nhdhr_155444180,2014,0,0,0
nhdhr_155444180,2015,0,0,0
nhdhr_155444180,2016,0,0,0
nhdhr_155444180,2017,0,0,0
nhdhr_155444180,2018,0,0,0
nhdhr_155444180,2019,0,0,0
nhdhr_166867846,1979,0,0,0
nhdhr_166867846,1980,0,0,0
nhdhr_166867846,1981,0,0,0
nhdhr_166867846,1982,0,0,0
nhdhr_166867846,1983,0,0,0
nhdhr_166867846,1984,0,0,0
nhdhr_166867846,1985,0,0,0
nhdhr_166867846,1986,2,2,0
nhdhr_166867846,1987,0,0,0
nhdhr_166867846,1988,0,0,0
nhdhr_166867846,1989,1,1,0
nhdhr_166867846,1990,7,7,1
nhdhr_166867846,1991,3,3,1
nhdhr_166867846,1992,4,4,0
nhdhr_166867846,1993,5,5,1
nhdhr_166867846,1994,5,5,1
nhdhr_166867846,1995,4,4,1
nhdhr_166867846,1996,4,4,0
nhdhr_166867846,1997,4,4,0
nhdhr_166867846,1998,4,4,0
nhdhr_166867846,1999,4,4,0
nhdhr_166867846,2000,5,5,0
nhdhr_166867846,2001,4,4,0
nhdhr_166867846,2002,4,4,0
nhdhr_166867846,2003,0,0,0
nhdhr_166867846,2004,0,0,0
nhdhr_166867846,2005,0,0,0
nhdhr_166867846,2006,0,0,0
nhdhr_166867846,2007,0,0,0
nhdhr_166867846,2008,0,0,0
nhdhr_166867846,2009,0,0,0
nhdhr_166867846,2010,11,11,0
nhdhr_166867846,2011,0,0,0
nhdhr_166867846,2012,0,0,0
nhdhr_166867846,2013,0,0,0
nhdhr_166867846,2014,0,0,0
nhdhr_166867846,2015,0,0,0
nhdhr_166867846,2016,0,0,0
nhdhr_166867846,2017,0,0,0
nhdhr_166867846,2018,0,0,0
nhdhr_166867846,2019,0,0,0
nhdhr_166867852,1979,0,0,0
nhdhr_166867852,1980,0,0,0
nhdhr_166867852,1981,1,1,0
nhdhr_166867852,1982,0,0,0
nhdhr_166867852,1983,0,0,0
nhdhr_166867852,1984,0,0,0
nhdhr_166867852,1985,0,0,0
nhdhr_166867852,1986,0,0,0
nhdhr_166867852,1987,0,0,0
nhdhr_166867852,1988,0,0,0
nhdhr_166867852,1989,0,0,0
nhdhr_166867852,1990,0,0,0
nhdhr_166867852,1991,0,0,0
nhdhr_166867852,1992,2,2,0
nhdhr_166867852,1993,5,5,1
nhdhr_166867852,1994,5,5,1
nhdhr_166867852,1995,4,4,1
nhdhr_166867852,1996,4,4,0
nhdhr_166867852,1997,4,4,0
nhdhr_166867852,1998,5,5,0
nhdhr_166867852,1999,4,4,0
nhdhr_166867852,2000,5,5,0
nhdhr_166867852,2001,4,4,0
nhdhr_166867852,2002,4,4,0
nhdhr_166867852,2003,0,0,0
nhdhr_166867852,2004,0,0,0
nhdhr_166867852,2005,0,0,0
nhdhr_166867852,2006,0,0,0
nhdhr_166867852,2007,0,0,0
nhdhr_166867852,2008,0,0,0
nhdhr_166867852,2009,0,0,0
nhdhr_166867852,2010,0,0,0
nhdhr_166867852,2011,0,0,0
nhdhr_166867852,2012,0,0,0
nhdhr_166867852,2013,0,0,0
nhdhr_166867852,2014,0,0,0
nhdhr_166867852,2015,0,0,0
nhdhr_166867852,2016,0,0,0
nhdhr_166867852,2017,0,0,0
nhdhr_166867852,2018,0,0,0
nhdhr_166867852,2019,0,0,0
nhdhr_166867860,1979,0,0,0
nhdhr_166867860,1980,0,0,0
nhdhr_166867860,1981,0,0,0
nhdhr_166867860,1982,0,0,0
nhdhr_166867860,1983,0,0,0
nhdhr_166867860,1984,0,0,0
nhdhr_166867860,1985,0,0,0
nhdhr_166867860,1986,2,2,0
nhdhr_166867860,1987,0,0,0
nhdhr_166867860,1988,0,0,0
nhdhr_166867860,1989,0,0,0
nhdhr_166867860,1990,0,0,0
nhdhr_166867860,1991,0,0,0
nhdhr_166867860,1992,2,2,0
nhdhr_166867860,1993,5,5,1
nhdhr_166867860,1994,5,5,1
nhdhr_166867860,1995,4,4,1
nhdhr_166867860,1996,4,4,1
nhdhr_166867860,1997,3,3,1
nhdhr_166867860,1998,5,5,0
nhdhr_166867860,1999,4,4,0
nhdhr_166867860,2000,4,4,0
nhdhr_166867860,2001,4,4,0
nhdhr_166867860,2002,1,1,0
nhdhr_166867860,2003,0,0,0
nhdhr_166867860,2004,0,0,0
nhdhr_166867860,2005,0,0,0
nhdhr_166867860,2006,0,0,0
nhdhr_166867860,2007,0,0,0
nhdhr_166867860,2008,0,0,0
nhdhr_166867860,2009,0,0,0
nhdhr_166867860,2010,0,0,0
nhdhr_166867860,2011,0,0,0
nhdhr_166867860,2012,0,0,0
nhdhr_166867860,2013,0,0,0
nhdhr_166867860,2014,0,0,0
nhdhr_166867860,2015,0,0,0
nhdhr_166867860,2016,0,0,0
nhdhr_166867860,2017,0,0,0
nhdhr_166867860,2018,0,0,0
nhdhr_166867860,2019,0,0,0
nhdhr_166867865,1979,0,0,0
nhdhr_166867865,1980,0,0,0
nhdhr_166867865,1981,0,0,0
nhdhr_166867865,1982,0,0,0
nhdhr_166867865,1983,0,0,0
nhdhr_166867865,1984,0,0,0
nhdhr_166867865,1985,0,0,0
nhdhr_166867865,1986,0,0,0
nhdhr_166867865,1987,0,0,0
nhdhr_166867865,1988,0,0,0
nhdhr_166867865,1989,0,0,0
nhdhr_166867865,1990,0,0,0
nhdhr_166867865,1991,0,0,0
nhdhr_166867865,1992,3,3,0
nhdhr_166867865,1993,6,6,0
nhdhr_166867865,1994,5,5,1
nhdhr_166867865,1995,4,4,1
nhdhr_166867865,1996,5,5,0
nhdhr_166867865,1997,4,4,1
nhdhr_166867865,1998,5,5,0
nhdhr_166867865,1999,4,4,0
nhdhr_166867865,2000,3,3,0
nhdhr_166867865,2001,4,4,0
nhdhr_166867865,2002,4,4,0
nhdhr_166867865,2003,0,0,0
nhdhr_166867865,2004,0,0,0
nhdhr_166867865,2005,0,0,0
nhdhr_166867865,2006,0,0,0
nhdhr_166867865,2007,0,0,0
nhdhr_166867865,2008,0,0,0
nhdhr_166867865,2009,0,0,0
nhdhr_166867865,2010,0,0,0
nhdhr_166867865,2011,0,0,0
nhdhr_166867865,2012,0,0,0
nhdhr_166867865,2013,0,0,0
nhdhr_166867865,2014,0,0,0
nhdhr_166867865,2015,0,0,0
nhdhr_166867865,2016,0,0,0
nhdhr_166867865,2017,0,0,0
nhdhr_166867865,2018,0,0,0
nhdhr_166867865,2019,0,0,0
nhdhr_166867866,1979,0,0,0
nhdhr_166867866,1980,0,0,0
nhdhr_166867866,1981,0,0,0
nhdhr_166867866,1982,0,0,0
nhdhr_166867866,1983,0,0,0
nhdhr_166867866,1984,0,0,0
nhdhr_166867866,1985,0,0,0
nhdhr_166867866,1986,2,2,0
nhdhr_166867866,1987,0,0,0
nhdhr_166867866,1988,0,0,0
nhdhr_166867866,1989,1,1,0
nhdhr_166867866,1990,8,8,0
nhdhr_166867866,1991,3,3,1
nhdhr_166867866,1992,4,4,1
nhdhr_166867866,1993,5,5,1
nhdhr_166867866,1994,5,5,1
nhdhr_166867866,1995,4,4,1
nhdhr_166867866,1996,4,4,1
nhdhr_166867866,1997,3,3,1
nhdhr_166867866,1998,5,5,0
nhdhr_166867866,1999,4,4,0
nhdhr_166867866,2000,4,4,0
nhdhr_166867866,2001,4,4,0
nhdhr_166867866,2002,4,4,0
nhdhr_166867866,2003,0,0,0
nhdhr_166867866,2004,0,0,0
nhdhr_166867866,2005,0,0,0
nhdhr_166867866,2006,0,0,0
nhdhr_166867866,2007,0,0,0
nhdhr_166867866,2008,0,0,0
nhdhr_166867866,2009,0,0,0
nhdhr_166867866,2010,11,11,0
nhdhr_166867866,2011,0,0,0
nhdhr_166867866,2012,0,0,0
nhdhr_166867866,2013,0,0,0
nhdhr_166867866,2014,0,0,0
nhdhr_166867866,2015,0,0,0
nhdhr_166867866,2016,0,0,0
nhdhr_166867866,2017,0,0,0
nhdhr_166867866,2018,0,0,0
nhdhr_166867866,2019,0,0,0
nhdhr_166867869,1979,0,0,0
nhdhr_166867869,1980,0,0,0
nhdhr_166867869,1981,0,0,0
nhdhr_166867869,1982,0,0,0
nhdhr_166867869,1983,0,0,0
nhdhr_166867869,1984,0,0,0
nhdhr_166867869,1985,0,0,0
nhdhr_166867869,1986,0,0,0
nhdhr_166867869,1987,0,0,0
nhdhr_166867869,1988,0,0,0
nhdhr_166867869,1989,4,4,0
nhdhr_166867869,1990,9,9,0
nhdhr_166867869,1991,4,4,0
nhdhr_166867869,1992,3,3,0
nhdhr_166867869,1993,6,6,0
nhdhr_166867869,1994,6,6,0
nhdhr_166867869,1995,5,5,0
nhdhr_166867869,1996,3,3,0
nhdhr_166867869,1997,0,0,0
nhdhr_166867869,1998,1,1,0
nhdhr_166867869,1999,4,4,0
nhdhr_166867869,2000,4,4,0
nhdhr_166867869,2001,4,4,0
nhdhr_166867869,2002,4,4,0
nhdhr_166867869,2003,0,0,0
nhdhr_166867869,2004,0,0,0
nhdhr_166867869,2005,0,0,0
nhdhr_166867869,2006,0,0,0
nhdhr_166867869,2007,0,0,0
nhdhr_166867869,2008,0,0,0
nhdhr_166867869,2009,0,0,0
nhdhr_166867869,2010,11,11,0
nhdhr_166867869,2011,0,0,0
nhdhr_166867869,2012,0,0,0
nhdhr_166867869,2013,0,0,0
nhdhr_166867869,2014,0,0,0
nhdhr_166867869,2015,0,0,0
nhdhr_166867869,2016,0,0,0
nhdhr_166867869,2017,0,0,0
nhdhr_166867869,2018,0,0,0
nhdhr_166867869,2019,0,0,0
nhdhr_166867872,1979,0,0,0
nhdhr_166867872,1980,0,0,0
nhdhr_166867872,1981,0,0,0
nhdhr_166867872,1982,0,0,0
nhdhr_166867872,1983,0,0,0
nhdhr_166867872,1984,0,0,0
nhdhr_166867872,1985,0,0,0
nhdhr_166867872,1986,2,2,0
nhdhr_166867872,1987,0,0,0
nhdhr_166867872,1988,0,0,0
nhdhr_166867872,1989,1,1,0
nhdhr_166867872,1990,5,5,0
nhdhr_166867872,1991,3,3,1
nhdhr_166867872,1992,3,3,1
nhdhr_166867872,1993,5,5,1
nhdhr_166867872,1994,5,5,1
nhdhr_166867872,1995,3,3,1
nhdhr_166867872,1996,3,3,0
nhdhr_166867872,1997,0,0,0
nhdhr_166867872,1998,2,2,0
